Absorption wavelength (nm), Intensity
307.53,0.0135
426.52,0.0005
347.56,0.0033
335.77,0.0061
228.62,0.0008
254.36,0.0264
351.76,0.821
289.22,0.3248
315.62,0.0668
380.96,0.0197
279.28,0.1243
301.15,0.0147
314.07,0.0297
334.59,0.5647
315.62,0.0668
342.61,0.1955
310.14,0.1811
301.15,0.0147
259.35,0.0049
439.65,0.0002
280.14,0.0802
340.41,0.006
314.07,0.0297
325.3,0.3706
325.6,0.0002
386.44,0.37
429.01,0
279.72,0.6128
273.43,0.1211
372.06,0.0391
267.59,0.0051
273.99,0.0143
312.01,0.0126
312.1,0.2504
302,0.393
330.42,0.0015
348.94,0.6785
380.05,0.0003
365.05,0.0007
293.02,0.2907
440.41,0.0266
356.95,0.2025
376.27,0.3219
329.33,0
364.41,0.0006
343.45,0.3342
300.5,0.1193
335.77,0.0559
300.49,0.1194
400.58,0.011
404.09,0.5531
253.62,0.0007
205.32,0.0664
592.97,0.0743
354.9,0.0026
381.84,0.0001
262.1,0.0042
355.84,0.5181
328.46,0.3826
357.45,0.1292
257.93,0.006
266.93,0.1601
402.23,0.0056
267.94,0.1373
332.13,0.4156
301.73,0.3055
365.13,0.138
281.54,0.0016
522,0.0379
311.15,0.2095
342.16,0.0353
265.37,0.0992
288.96,0.3814
241.23,0.0604
228.92,0.0004
283.89,0.0643
253.24,0.1778
323.44,0.0001
325.74,0.4419
261.15,0.0533
284,0.2375
342.15,0.0157
293.95,0.3532
292.82,0.1323
333.59,0.0231
340.2,0.1972
331.47,0.0001
398.82,1.1078
439.41,0.7782
320.43,0.2032
340.95,0.6888
462.05,0
286.42,0.0024
334.21,0.3307
334.79,0.1611
331.51,0.2493
322.69,0.0742
265.42,0.1768
383.11,0.1559
318.51,0.2799
332.1,0.0105
280.65,0.002
291.04,0.0767
308.45,0.4094
396.45,0.3235
367.67,0.1435
282.13,0.2458
320.54,0.3585
404.37,0.1274
302.25,0.0162
273.81,0.1266
365.06,0.4072
307.71,0.0023
299.53,0.0573
310.8,0.0305
260.54,0.1289
318.76,0.0088
330.69,0.5733
292.48,0.1028
255.96,0.0254
429.89,0.1609
394.91,0.8049
366.42,0.5121
263.19,0.0337
375.38,0.4468
490.52,0
289,0.0072
251.78,0.039
461.76,0.2156
331.2,0.0005
301.62,0.0952
338.36,0.5073
429.48,0.0002
334.62,0.0041
244.57,0.0027
361.78,0.1607
355.12,0.0532
286.04,0.0125
247.75,0.0494
340.14,0.0001
315.81,0.0149
245.37,0.0561
242.46,0.0667
315.39,0.5785
373.47,0.0376
320.42,0.2032
397.11,0.0001
501.02,0.0058
296.12,0.0005
319.4,0.0493
366.56,0.0486
346.57,0.0008
412.17,0.0443
385.94,0.1626
380.17,0.5582
350.84,0.1414
270.45,0.1353
264.94,0.1594
367.12,0.1659
308.24,0.0005
311.89,0.0008
278.07,0.013
345.11,0.4545
312.64,0.4003
325.24,0.005
352.35,0.2724
412.74,0.0204
348.74,0.0013
347,0.5385
326.48,0.4947
319.02,0.2953
337.36,0.01
382.38,0.0161
319.46,0.6449
357.22,0.6297
312.04,0.8787
314.22,0.0067
415.18,0.2162
301.12,0.2732
460.14,0.0178
322.46,0.0082
325.35,0.0008
367.15,0.1701
345.82,0.2691
310.08,0.6369
279.67,0.2593
294,0.0129
320.97,0.0268
292.72,0.4233
381.06,0.001
317.43,0
326.75,0.4275
398.66,0.1177
283.42,0.0117
335.18,0.0128
265.1,0.003
376.41,0.0177
260.57,0.1991
286.04,0.0125
354.28,0.3287
340.31,0.8519
307.37,0.0084
298.32,0.0245
305.78,0.2189
277.66,0.0106
317.63,0.8368
295.58,0.0294
352.94,0.6334
262.47,0.0029
310.97,0.2567
260.11,0.0872
263.19,0.0067
265.14,0.0625
283.49,0.0013
331.02,0.5764
334.26,0.0004
261.47,0.015
336.68,0.0081
273.49,0.0283
329.8,0.3981
340.87,0.5456
368.12,0.6175
311.34,0.1171
356.4,0.2398
320.87,0.0003
354.73,0.2007
317.48,0.2418
350.46,0.5325
403.82,0.5712
359.87,0.0019
346.36,0.5248
272.49,0.0083
352.24,0.0103
275.67,0.0669
273.5,0.0019
334.2,0.3427
258.48,0.0766
337.15,0.3608
229.81,0.0001
337.1,0.0008
335.98,0.1609
355.71,0.0317
375.95,0.2909
313.16,0.0042
283.63,0.0206
265.03,0.0044
328.94,0.0496
306.33,0.1151
422.01,0.324
289.49,0.2862
315.91,0.836
283.3,0.6881
364.12,0.1287
415.28,0.2604
260.24,0.3169
345.64,0.171
370.65,0.5082
412.49,0.059
320.41,0.0209
305.98,0.0427
291.18,0.1295
445.97,0.6003
341.78,0.0009
605.95,0.0013
387.9,0
350.19,0.103
409.47,0.1308
287.04,0.0015
421.17,0
264.13,0.0033
306.36,0.3233
304.11,0.3271
306.15,0.5998
348.52,0.244
292.2,0.3074
318.13,0.1568
272.23,0.0373
313.99,0.3414
277.43,0.1441
269.46,0.0151
287.46,0.7139
253.13,0.026
313.96,0.036
351.22,0.0001
229.42,0.0025
322.18,0.0006
340.95,0.1452
237.1,0.0434
253.35,0.0612
347.7,0.4417
315.16,0.8408
349.11,0.2098
336.45,0.0123
262.14,0.0043
492.41,0.166
395.02,0.0301
345.7,0.6138
293.94,0.5876
311.13,0.6353
479.72,0.0009
356.96,0.261
369.09,0.0462
235.35,0.3767
315.57,0.058
311.91,0.4001
336.96,0.0099
266.4,0.0256
302,0.2753
324.44,0.0006
319.37,0.0333
246.81,0.1652
275.47,0.0123
261.08,0.0958
281.68,0.1298
377.7,0
323.96,0.6679
404.81,0.2097
333.57,0.0177
411.71,0.0045
248.47,0.0135
346.37,0.0424
271.56,0.0015
525.03,0
273.33,0.0425
286.81,0.2283
344.67,0.0017
320.58,0.2001
554.71,0.0069
305.8,0.0882
326.22,0.5287
349.95,0.0011
272.54,0.0853
308.77,0.1003
327.3,0.0079
285.25,0.0345
256.54,0.019
284.61,0.0109
333.38,0.6099
335.67,0.0052
336.59,0.0675
324.98,0.144
271.2,0.0655
347.11,0.0007
314.42,0.5607
296.32,0.2353
331.84,0.5095
338.64,0.6467
325.4,0.0019
304.82,0.6394
284.03,0.0039
391.51,0.0667
287.07,0.0032
331.63,0
324.38,0.9112
299.9,0.5332
280.66,0.0025
247.73,0.0015
417.34,0.1931
296.79,0.373
268.19,0.004
263.22,0.0112
326.05,0.0001
331.59,0.0102
323.84,0.0303
332.57,0.2892
391.58,0.0003
306.67,0.1776
362.91,0.0008
376.39,0.4775
345.06,0.0069
338.94,0.8236
225.73,0.0017
349.73,0.1609
332.55,0
363.6,0.1626
382.7,0.0023
226.23,0.0015
334.44,0.0001
394.6,0.1789
408.5,0.0022
481.26,0.0142
334.22,0.003
260.4,0.0449
380.03,0.0016
235.15,0.0342
337.95,0.9914
353.81,0.0147
339.08,0.0065
298.55,0.0913
288.53,0.3603
297.34,0
373.29,0.6479
451.04,0.0585
428.93,0.0001
240.81,0.0617
281.42,0.0017
303.56,0.3409
325.6,0.0249
321.25,0.8494
374.16,0.0027
409.3,0.0674
293.17,0.0005
385.02,0
318.78,0.0006
412.02,0.068
367.73,0.1495
432.74,0.0004
402.89,0.3778
340.75,0.0438
315.94,0.1941
328.57,0.0004
307.15,0.1224
250.44,0.077
264.86,0.0034
317.54,0.4114
271.01,0.1938
262.22,0.0491
349.7,0.9664
341.98,0.3586
343.43,0.1187
314.52,0.168
263.66,0.0345
303.15,0.3149
394.24,0.0252
359.81,0.0059
470.82,0.0138
280.19,0.366
266.88,0.0018
356.39,0.0064
285.79,0.6248
322.38,0.0008
342.61,0.0504
350.7,0.0019
371.07,0.0445
324.66,0.1054
405.48,0.866
353.54,0.0008
298.17,0.0808
370.59,0
253.1,0.0229
295.64,0
319.1,0.086
317.16,0.6191
311.36,0.2459
356.21,0.2584
313.81,0.1708
308.68,0.2682
355.81,0.1007
330.6,0.0033
271.56,0.0038
347.77,0.0006
346.77,0.5113
409.91,0.0055
320.58,0.0284
336.81,0.0076
328.91,0.1014
312.19,0.2904
488.36,0
331.41,0.0037
318.55,0.0284
302,0.209
392.22,0.2175
337.57,0.0006
251.33,0.0784
279.55,0.0019
273.19,0.0363
255.75,0.0148
292.13,0.2178
329.52,0.0017
426.07,0.0484
273.2,0.4534
252.33,0.1721
352.06,0.0331
374.12,0.4165
252.76,0.0134
353.82,0.2009
300.6,0.2752
366.61,0.6515
240.17,0.0277
389.38,0.0283
357.12,0.3178
277.43,0.2533
383.22,1.0002
291.33,0.0009
286.1,0.309
298.39,0.0814
279.9,0.0638
369.79,1.0422
265.96,0.0034
293.32,0.1717
345.2,0.0223
222.36,0.0027
336.97,0.1227
257.83,0.0274
294.77,0.1808
332.05,0
293.26,0.0158
334.11,0.2793
287.25,0.0029
366.03,0.2408
341.78,0.0002
509.88,0.0099
313.48,0.0392
333.92,0.3981
404.22,0.0001
401.86,0.6821
355.52,0.0239
260.7,0.0091
318.97,0.0351
309.02,0.2819
336.95,0.0114
250.86,0.0823
393.45,0.1108
387.99,0.0005
315.96,0.7929
304.8,0.2742
288.47,0.4706
322.73,0.3241
369.23,0.0006
433.08,0.0135
318.28,0.0275
334.68,0.0177
506.43,0
349.42,0.006
260.97,0.0075
264.67,0.3176
320.44,0.4458
305.8,0.0882
297.35,0.0015
293.45,0.1974
431.17,0.5817
302.67,0.4945
255.74,0.03
417.72,0.6523
332.8,0.2048
295.28,0.8197
277.29,0.1084
262.38,0.0075
312.32,0
480.1,0.0002
256.1,0.0649
270.38,0.0029
327.28,0.0065
370.29,0.1289
335.51,0
542.62,0.0001
571.61,0.0014
259.47,0.0758
335.45,0.3433
280.95,0.0016
314.91,0.1127
458.65,0.0638
277.3,0.068
365.11,0.2981
289.16,0.2691
327.42,1.182
261.5,0.0013
313.24,0.2901
395.23,0.0132
371.8,0.1819
364.82,0.0303
310.53,0.0832
282.67,0.0069
466.39,0.0057
269.81,0.0726
283.87,0.0169
333.04,0.572
274.65,0.0917
298.31,0.3768
351.37,0.2228
315.32,0.3539
343.16,0.4101
326.34,0.0799
323.79,0.298
523.29,0
276.66,0.1343
254.28,0.0227
337.46,0.5525
483.03,0.175
383.08,0.0922
278.42,0.0552
405.39,0.2909
406.05,0.0004
431.04,0.0021
364.68,0.0468
260.6,0.0158
258.38,0.052
347.16,0.3923
352.96,0
292.23,0.1472
260.09,0.004
326.64,0.5027
296.53,0.0575
314.05,0.1585
313.73,0.2074
332.51,0.0907
305.09,0.3679
241,0.0239
360.83,0.0045
309.65,0.0001
294.02,0.0129
425,0.021
297.65,0.2036
339.41,0.0821
315.41,0.0515
247.27,0.064
243.15,0.0177
339,0.0001
332.34,0.0008
460.38,0.0015
309.03,0.7533
320.62,0.3116
314.94,0.6648
253.05,0.0922
295.94,0.4017
368.42,0.0001
270.46,0.1225
242.54,0.019
232.34,0.0034
252.92,0.0014
355.26,0.1139
335.48,0.0192
303.87,0.3427
260.69,0.0048
677.77,0.1498
324.97,0.0001
304.89,0.0063
393.7,1.0581
247.01,0.1221
366.13,0.3109
529.52,0.0073
327.33,0.0079
312.74,0.0041
370.95,0.0004
313.13,0.1388
478.11,0.0439
287.01,0.0661
335.04,0.0003
260.27,0.0538
270.83,0.182
236.97,0.0031
483.94,0.042
295.22,0.005
273.05,0.0938
379.54,0.3762
511.38,0.0337
386.8,0.1084
276.11,0.122
263.63,0.0175
261.69,0.202
289.83,0.0008
341.1,0.7067
382.9,0.1725
391.76,0.734
332.38,0.3352
283.8,0.0022
318.31,0.0048
535.29,0.0006
337.65,0.2023
326.25,0.0025
270.18,0.335
358.32,0.0007
518.26,0.0385
357.16,0.0035
316.5,0.1927
258.96,0.0342
237.6,0.001
250.53,0.0792
389.44,0.2052
269.12,0.0385
347.02,0.6988
321.1,0.2501
251.52,0.0183
262.35,0.1299
303.69,0.1553
236.47,0.0025
351.49,0.4672
341.3,0.0007
292.14,0.0017
345.24,0.3492
334.07,0.5957
247.23,0.0193
350.45,0.0274
323,0.0001
360.12,0.0005
253.03,0.0266
344.44,0.5774
358.52,0.2282
418.47,0.0768
324.38,0.1811
452.25,0.0028
165.55,0.0004
361.6,0.0022
310.22,0.3793
442.59,0.2909
349.67,0.915
339.37,0
276.8,0.0652
314.27,0.2812
407.71,0.0433
245.77,0.0126
259.28,0.0224
321.62,0.0005
561.72,0.0005
259.73,0.0207
335.64,0.0123
325.2,0.0025
325.73,0.0003
342.06,0.4451
308.26,0.1489
269.81,0.0032
387.32,0.5115
363.88,0.751
328.52,0.1665
360.58,0.3831
437.02,0.9112
324.54,0.4689
345.8,0
383.91,0.0305
345.78,0.0044
419.57,0.0277
349.82,0.6639
333.82,0.0001
314.97,0.1451
375.5,0.008
364.46,0.0205
355.57,0.0238
326.43,0.1596
365.6,0.0006
307.93,0.0121
342.94,0.1323
347.14,0.0014
424.21,0.0619
324.75,0
330.14,0.4885
284.98,0.1135
392.6,0.1555
293.8,0.2123
356.34,0.0057
334.61,0.8494
343.25,0.0003
331.12,0.3652
270.01,0.1689
388.02,0.8192
261.15,0.0129
243.17,0.0221
387.7,0.3074
460.74,0
414.57,0
256.36,0.0107
282.79,0.0175
376.2,0.0013
329.44,0.05
277.23,0.0021
336.2,0.1627
387.14,0.215
510.49,0.0001
269.39,0.1459
345.03,0.0063
368.56,0.0006
299.16,0.2901
290.47,0.0957
353.29,0.0136
370.52,0.0332
329.85,0.0007
290.08,0.0064
328.01,0.1863
253.13,0.012
234.28,0.0019
275.14,0.3385
353.7,0.0311
323.15,0.0003
422.8,0.2193
318.92,0.0324
330.87,0.024
456.57,0.0001
272.86,0.002
278.54,0.2579
330.79,0.0066
366.04,0.4158
275.09,0.4077
360.26,1.1458
309.39,0.0026
325.57,0.0055
270.19,0.0098
322.64,0.0003
337.91,0.1966
327.2,0.2261
375.92,0.0008
370.91,0.2458
357.4,0.0003
338.63,0.7481
350.67,0.0001
351.49,0.0872
276.47,0.2333
296.34,0.2939
369.63,0.2078
250.9,0.0768
341.47,0.0026
287.43,0.0347
478.5,0.0123
322.31,0.0394
380.36,0.0028
337.57,0.7892
388.9,0.9862
277.69,0.0131
278.59,0.1259
242.43,0.0271
301.28,0.0765
327.99,0.7398
297.48,0.0587
333.36,0.2373
379.42,0.4133
294.87,0.8432
355.1,0.0253
379.63,0.385
345.1,0.4723
287.53,0.0006
281.41,0
359.12,0.0066
250.78,0.0211
321.69,0.9424
312,0.2886
344.94,0.456
264.84,0.0578
523.15,0.0496
300.16,0.3979
349.3,0.2561
332.31,0.2148
295.02,0.0585
732.18,0.0002
274.42,0.4241
296.54,0.0575
350.23,0.4517
337.11,0.1773
282.1,0.0342
336.4,0.57
396.7,0.2065
311.94,0.1962
295.71,0.0553
379.96,1.1078
366.73,0.0327
393.93,0.4618
357.71,0.0005
400.86,0.5398
298.32,0.0148
351.61,0.4881
302.91,0.1879
366.29,0.0143
270.08,0.0032
298.32,0.0148
331.96,0.002
385.54,0.0403
315.11,0.0027
303.82,0.1678
294.45,0.0009
309.25,0
350.75,0.012
339.02,0.5109
308.43,0.0021
297.29,0.0593
297.27,0.0589
327.41,0.0348
233.26,0.006
317.33,0.1485
359.6,0.0004
291.29,0.0014
333.18,0.0063
286.17,0.4257
326.28,0.413
456.5,0.0942
392.21,0.0002
326.33,0.0125
315.8,0.3797
400.58,0.0411
308.56,0.134
315.45,0.0022
282.51,0.0217
371.19,0.0019
303.21,0.342
296.29,0.0003
337.47,0.0015
301.3,0.0027
261.42,0.0134
331.67,0
367.22,0.0942
255.87,0.0001
335.56,0.4208
353.76,0.0072
320.05,0.0191
410.16,0.0039
397.24,0.1995
414.94,0.0002
340.47,0.9049
409.6,0
289.39,0.1278
229.01,0.0354
270.46,0.1226
280.89,0.0234
341.04,0.0143
296.02,0.0316
333.47,0.0638
344.42,0.0017
334.91,0.0014
350.37,0.445
270.44,0.3073
365.13,0.058
352.02,0.5635
408.52,0.025
347.33,0.0058
326.16,0.9712
430.24,0.0121
285.21,0.0043
303.59,0.054
266.79,0.0044
272.09,0.2271
290.53,0.787
387.93,0.0107
252.91,0.0157
355.26,1.1988
364.99,0.2025
252.18,0.014
392.93,0.0011
272.72,0.0005
504.9,0.0004
330.24,0.0598
289.55,0.3391
276.89,0.0451
272.57,0.0153
321.28,0.0008
378.59,0.0013
273.92,0.007
368.58,0.6208
319.7,0.4739
265.59,0.1236
334.29,0.0002
306.59,0.7482
315.89,0.3889
320.15,0.0254
349.23,0.4944
291.96,0.2264
276.5,0.0112
369.1,0.2795
260.15,0.0333
330.32,0.0046
255.35,0.0602
274.75,0.1337
434.21,0.0268
320.12,0.0573
332.36,0
274.83,0.0209
380,0.0407
279.96,0.1567
285.92,0.0191
230.32,0.0236
285.8,0.1381
377.53,0.0637
212.25,0.0053
353.39,0.0093
322.03,0.5198
314.31,0.3344
345.78,0.124
254.21,0.0126
274.49,0.0102
330.59,0.0365
321.28,0.0008
242.62,0.0409
335.32,0
340.98,0.0403
293.05,0.22
337.41,0.0034
250.94,0.0812
283.36,0.6898
352.64,0.0302
292.32,0.2011
401.67,0.0032
333.8,0.065
284.74,0.0255
356.57,0.3018
380.18,0.4376
379.19,0.0001
240.57,0.0286
320.11,0.0284
323.35,0.0383
339.46,0.0029
353.03,0.4679
402.34,0.0016
279.39,0.0024
411.41,0.1072
296.33,0.2068
285.39,0.8937
293.05,0.217
265.51,0.0042
287.61,0.0082
319.54,0.1162
398.74,0.0908
279.41,0.0244
248.43,0.0108
390.79,0.2939
386.08,0.0004
327.24,0.5809
328.1,0.8688
310.34,0.1732
400.59,0.0017
300.22,0.2358
251.02,0.0165
261.08,0.0053
307.6,0.0597
428.54,0.0065
254.21,0.0152
323.15,0.158
219.06,0.3279
267.45,0.0059
347.5,0.6831
266.75,0.019
246.86,0.1496
334.52,0.4213
315.21,0.0193
308.16,0.0824
353.37,0.0003
353.87,0.0055
321.43,0.0553
301.44,0.3507
334.38,0.0021
304.22,0.0454
339.23,0.0046
389.14,0.0019
302.96,0.1649
256.24,0.1235
436.39,0.0027
291.1,0.1857
386.35,0.0008
361.57,0.0101
466.24,0.0612
269.18,0.0031
234.28,0.0207
293.43,0.3451
267.55,0.0037
332.73,0.0015
308.56,0.2696
288.4,0.6228
299.53,0.0608
372.61,0.0471
311.06,0.0049
424.12,0.1604
323.41,0.3646
358.41,0.0016
330.21,0.1373
305.73,0.2514
350.42,0.0034
277.44,0.1648
362.26,0.0055
334.31,0.0002
254.25,0.0669
289.7,0.2076
296.54,0.0593
348.98,0.0142
380.96,0.001
382.32,0.007
385.5,0.0113
331.91,0.2281
428.28,0.0039
337.29,0.0176
325.87,0.7383
385.18,0.0105
303.85,0.5306
277.9,0.0969
265.2,0.0042
322.11,0.1912
416.78,0.0001
335.87,0.045
266.35,0.1413
295.77,0.0051
439.51,0
418.71,0.1211
345.44,0.4433
348.32,0.2428
275.98,0.0021
270.7,0.1627
255.65,0.0135
373.77,0.0029
324.64,0.02
354.99,0.0374
402.77,0.0116
290.55,0.0002
369.81,0.0036
326.8,0.4038
337.11,0
326.58,0.5717
318.35,0.5186
269.49,0.0036
411.69,0.0005
340.8,0.0512
331.83,0.0009
297.99,0.0006
316.3,0
284.3,0.1632
454.27,0.0025
348.32,0.2428
283.17,0.0585
350.46,0.0274
431.49,0.0001
350.5,0.0016
320.17,0.0001
393.27,0
306.56,0.6586
353.99,0.0263
334.11,0.0065
344.48,0.0634
374.58,0.0007
401.22,0.0023
300.66,0.0008
302.83,0.062
300.28,0.1464
348.6,0.004
283.9,0.1993
262.2,0.1038
296.23,0.008
319.81,0.2648
404.82,0.0693
329.47,0.0527
361.43,0.0314
314.97,0.5958
314.86,0.012
274.28,0.2118
358.18,0.0024
307.2,0.3066
450.81,0.0016
398.24,0.6985
477.71,0
349.39,0.0009
422.16,0.0033
300.5,0.0148
311.93,0.0001
335.15,0.0437
372.76,0.0003
250.96,0.1407
343.12,0.2878
337.27,0.0002
281.14,0.0257
281.69,0.0213
358.78,0.0004
257.59,0.0347
267.26,0.0032
355.86,0.0002
498.32,0.002
314.53,0.2849
255.56,0.0362
372.4,0.0047
286.47,0.0862
354.19,0.095
247.56,0.0678
307.09,0.0001
279.41,0.0145
394.82,0.0231
357.08,0.5266
365.85,0.0064
314.25,0.0564
335.65,0.0028
250.86,0.2409
270.24,0.0026
276.28,0.2962
292.86,0.132
272.85,0.0022
301.5,0.0407
327.88,0.4907
334.92,0.0173
386.66,0.258
371.27,0.0001
267.23,0.166
279.53,0.0003
296.57,0.2669
396.98,0.002
415.6,0.0931
291.04,0.114
282.65,0.0781
347.02,0.0047
300.35,0.3011
314.35,0.582
379.97,0.0001
326.44,0.0002
321.43,0.0404
421.1,0.0003
371.81,0.0076
347.6,0.0337
325.41,0.0001
270.44,0.1693
275.33,0.0444
338.88,0.3804
268.23,0.0038
343.89,0.3326
323.29,0.0024
337.55,0.5721
486.51,0.057
263.69,0.0013
327.95,0.0013
400.74,0.0892
294.54,0.0405
255.37,0.0845
338.67,0.003
356.56,0.0118
619.52,0.0286
400.99,0.0003
265.04,0.0183
281.11,0.1402
332.44,0.0066
356.7,0.0354
342.62,0.4377
294.21,0.0039
379.03,0.7949
323.37,0.1224
301.02,0.0017
306.87,0.1035
314.55,0.5898
327.75,0.0003
354.58,0.441
255.09,0.0526
249.49,0.0653
372.14,0.0434
265.74,0.0113
275.33,0.0102
310.68,0.0023
241.42,0.001
393.79,0.2324
244.93,0.0132
300.29,0.2406
280.64,0.0183
343.09,0.0091
273.78,0.1625
284.68,0.0176
292.76,0.1589
376.72,0.7951
331.55,0.6123
263.41,0.1664
280.41,0.0407
297.82,0.5231
316.73,0.0392
452.12,0.0004
350.49,0.0013
274.44,0.047
318.13,0.5066
390.51,0.5511
385.09,0.7581
284.86,0.0033
362.81,0.0028
241.34,0.021
279.22,0.0025
316.29,0.0248
330.5,0.0284
281.01,0.2423
280.14,0.0175
263.26,0.0115
326.47,0
266.94,0.003
298.23,0.1473
358.87,0.0004
305.31,0.5139
271.09,0.0705
327.75,0.3811
287.8,0.0149
533.28,0
352.82,0.0832
333.02,0.0028
396.11,0.0745
358.04,0.0363
402,0.0044
387.62,0.0033
372.33,0.0025
340.43,0.1323
283.24,0.0041
256.56,0.3329
229.73,0.002
262.49,0.187
301.91,0.1639
367.57,0.3278
391.3,0.3297
283.38,0.0012
309.94,0.3522
356.76,0.2012
406.67,0.1137
282.61,0.0079
373.65,0.0001
328.67,0.0002
363.89,0.5665
351.74,0.4744
354.67,0.3009
327.19,0.7251
329.22,0
284.31,0.0927
324.82,0.6681
325.72,0.0118
427.19,0.0052
286.66,0.0243
296.2,0.0744
248.78,0.0499
251.01,0.0722
305.96,0.0003
363.16,0.1844
415.27,0.069
294.77,0.1188
338.43,0.4507
296.52,0.1369
274.03,0.0515
471.14,0.0509
359.26,0.0045
390.21,0.0012
309.13,0.0008
355.22,0.1481
401.03,0.8103
350.81,0.3709
327.07,0.55
299.98,0.3664
296.2,0.2517
380.54,0.0129
454.8,0.1055
247.75,0.0017
344.6,0.0171
375.33,0.134
341.5,0.2905
323.14,0.0065
286.29,0.0049
269.83,0.1505
269.63,0.1592
347.84,0.5011
338.42,0
261.85,0.0771
389.98,0.8939
278.02,0.0579
312.89,0.1638
254.85,0.0402
313.62,0.0702
406.78,0.3912
312.11,0.0001
334.73,0.5882
471.92,0.0004
323.16,1.0749
364.24,0.0494
466.99,0.2646
267.51,0.0275
317.23,0.0019
281.73,0.0712
380.39,1.2485
376.81,0.1577
386.54,0.0285
274.59,0.0302
270.94,0.004
358.54,0.0105
340.65,0.1298
309.37,0.5257
335.9,0.0017
321.18,0.5567
315.67,1.1361
253.95,0.0972
322.33,0.0623
301.83,0.3878
259.54,0.2073
350.67,0.52
265.25,0.0051
295.06,0.2586
407.7,0.0096
282.12,0.0214
335.78,0.0185
332.9,0.5716
337.45,0.0043
332.45,0.0002
278.24,0
354.08,0.0209
324.54,0.0001
247.15,0.0553
349.19,0.2429
404.78,0.9037
359.41,0.0263
361.35,0.004
339.54,0.5019
330.92,0
293.31,0.0007
261.43,0.0147
309.34,0.0225
337.76,0.0355
486.16,0.0535
315.68,0.1758
308.86,0.0008
278.7,0.0005
344.35,0.0016
336.82,0.9192
317.37,0.056
324.61,0.0244
257.41,0.0063
354.39,0.1547
325.45,0
278.55,0.0066
350.73,0.0003
330.85,0.2962
328.24,0
252.8,0.3057
328.96,0.0273
313.47,0.3897
492.67,0.0828
306.26,0.372
297.03,0.3462
356.55,0.0021
308.95,0.0797
328.44,0
363.72,0
310.67,0.2866
353.55,0.4885
402.72,0.0057
325.35,0.7634
361.24,0.425
328.35,0.0024
275.61,0.1448
351.94,0.0074
256.17,0.0535
345.3,0.0171
358.65,0.0033
309.11,0.4052
313.56,0.2208
403.07,0.0267
257.96,0.0005
389.56,0.0092
292.93,0.4432
409.53,0.502
404.39,0.1156
377.7,0.0024
294.86,0.7234
294.03,0.0293
260.27,0.0284
338.08,0.0016
335.77,0.501
290.73,0.1656
364.59,0.0007
301.25,0.5686
383.6,0.0095
296.78,0.882
373.64,0.2221
363.51,0.2751
298.91,0.0053
289.82,0.0215
362.39,0.6718
534.12,0.0006
278.41,0.7007
297.19,0.4437
420.24,0.6
324.7,0.5745
368.2,0.0022
291.17,0.0007
379.34,0.4231
343.99,0.0002
282.22,0.0176
332.76,0.0089
310.4,0.0787
410.22,0.0002
292.63,0.2021
369.08,0.0022
254.77,0.0052
417.61,0.2631
364.99,0.3934
361.58,0.7863
255.73,0.241
474.5,0.0002
283.02,0.1675
401.84,0.9074
302.58,0.194
401.16,0.0553
287.33,0.1474
294.54,0.0086
321.67,0
374.4,0.1315
431.59,0.1409
305.85,0.2376
304.87,0.5027
319.67,0.0312
313.35,0.8426
392.29,0.0846
351,0.4606
355.83,0.0008
395.32,0.0009
272.69,0.1354
355.94,0.0008
269.19,0.22
283.76,0.0289
278.26,0.066
343.8,0.0826
424.68,0.2021
202.47,0.014
357.33,0.0003
487.51,0.1532
388.22,0.0023
344.16,0.0369
347.97,0.0186
290.46,0.2221
329.24,0.4339
373.66,0.5584
295.34,0.284
400.75,0.0155
380.03,0.1323
303.09,0.7549
394.43,0.0475
428.65,0.3262
325.88,0
289.71,0.7849
345.77,0.0053
313.14,0.1675
252.66,0.0697
306.2,0.579
292.03,0.1166
395.81,0.0965
271.43,0.0022
337.41,0.0024
246.13,0
324.95,0.1241
338.96,0.5117
314.55,0.0145
413.31,0.1969
388.65,0.0397
380.6,0.0109
468.86,0.0003
252.75,0.1154
355.93,0
378.68,0.0606
309.01,0.2895
306.24,1.1225
384.72,0.1502
314.63,0.0203
315.02,0.2478
399.7,0.0003
314.55,0.0145
401.74,0.0034
335.2,0.0003
277.09,0.0018
338.3,0.0037
350.76,0.4002
328.86,0.0002
343.61,0.002
273.27,0.2173
325.67,0.9581
378.36,0.0463
259.02,0.0089
400.88,0.1566
187.99,0.0021
384.29,0.0046
305.3,0.5206
398.56,0.0167
357.88,0.1587
307.58,0.0028
292.01,0.3558
338.78,0.0398
398.01,0.1297
289.28,0.0413
336.51,0
357.86,0.017
344.88,0.0277
263.69,0.1472
275.5,0.0161
330.82,0.1278
265.42,0.0061
375.19,0.1733
331.85,0.0001
267.65,0.2688
263.81,0.0341
292.45,0.2414
298.3,0.2264
460.44,1.0278
259.6,0.0445
289,0.3744
269.75,0.1599
256.7,0.3793
263.48,0.0083
302.27,0.0267
387.29,0.0154
267.38,0.1169
323.97,0.0001
284.97,0.031
308.06,0.459
310.07,0.0992
324.95,0.1241
413.98,0.0205
349.4,0.3728
273.61,0.0016
311.83,0.1412
471.63,0.0005
365.4,0.0609
344.99,0.4055
294.32,0.4077
405.1,0.0688
261.7,0.5012
290.93,0.3914
250.09,0.0852
348.39,0.1755
253.48,0.0141
