3,8,5,4.666666667,2.222222222,3,1,87,86,29.66666667,38.22222222,1,6.941,15.9994,9.0584,9.960466667,4.025955556,6.941,54.8,453.69,398.89,320.7266667,177.2844444,453.69,1,16,15,6,6.666666667,1,2,2,0,2,0,2,66,128,62,107.3333333,27.55555556,128,0.98,3.44,2.46,1.8,1.093333333,0.98,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2.666666667,2.222222222,1,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,9.105,16.59333333,7.488333333,14.09722222,3.328148148,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,156.6666667,96.44444444,229
8,30,22,19,11,8,69,87,18,78,9,69,15.9994,65.38,49.3806,40.6897,24.6903,15.9994,54.8,692.68,637.88,373.74,318.94,54.8,12,16,4,14,2,12,2,4,2,3,1,2,66,122,56,94,28,66,1.65,3.44,1.79,2.545,0.895,1.65,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,0,0,0,0,0,6,12,6,9,3,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,13.96,4.855,11.5325,2.4275,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,103,91,12
8,51,43,25.2,20.64,8,85,87,2,86.2,0.96,87,15.9994,121.76,105.7606,58.30364,50.765088,15.9994,54.8,903.78,848.98,394.392,407.5104,54.8,15,16,1,15.6,0.48,16,2,5,3,3.2,1.44,2,66,139,73,95.2,35.04,66,2.05,3.44,1.39,2.884,0.6672,3.44,2,2,0,2,0,2,3,4,1,3.6,0.48,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,15,9,9.6,4.32,6,0,0,0,0,0,0,2,3,1,2.4,0.48,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2.4,0.48,2,9.105,31.56,22.455,18.087,10.7784,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,166,154,73.6,73.92,12
8,57,49,27.6,23.52,8,13,87,74,57.4,35.52,87,15.9994,138.90547,122.90607,65.161828,58.9949136,15.9994,54.8,1193,1138.2,510.08,546.336,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,207,141,122.4,67.68,66,1.1,3.44,2.34,2.504,1.1232,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,9.105,36.8975,27.7925,20.222,13.3404,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12
8,38,30,23,15,8,8,87,79,47.5,39.5,8,15.9994,87.62,71.6206,51.8097,35.8103,15.9994,54.8,1050,995.2,552.4,497.6,54.8,2,16,14,9,7,2,2,5,3,3.5,1.5,2,66,195,129,130.5,64.5,66,0.95,3.44,2.49,2.195,1.245,0.95,2,2,0,2,0,2,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,2,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,54.23,45.125,31.6675,22.5625,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,118.5,106.5,12
4,8,4,6,2,4,67,87,20,77,10,67,9.012182,15.9994,6.987218,12.505791,3.493609,9.012182,54.8,1560,1505.2,807.4,752.6,54.8,2,16,14,9,7,2,2,2,0,2,0,2,66,96,30,81,15,66,1.57,3.44,1.87,2.505,0.935,1.57,2,2,0,2,0,2,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,2,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,7.89,9.105,1.215,8.4975,0.6075,7.89,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,103,91,12
8,20,12,14,6,8,7,87,80,47,40,7,15.9994,40.078,24.0786,28.0387,12.0393,15.9994,54.8,1115,1060.2,584.9,530.1,54.8,2,16,14,9,7,2,2,4,2,3,1,2,66,176,110,121,55,66,1,3.44,2.44,2.22,1.22,1,2,2,0,2,0,2,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,2,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,37.77,28.665,23.4375,14.3325,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,118.5,106.5,12
8,39,31,20.4,14.88,8,12,87,75,57,36,87,15.9994,88.90585,72.90645,45.16198,34.995096,15.9994,54.8,1799,1744.2,752.48,837.216,54.8,3,16,13,10.8,6.24,16,2,5,3,3.2,1.44,2,66,190,124,115.6,59.52,66,1.22,3.44,2.22,2.552,1.0656,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,9.105,32.365,23.26,18.409,11.1648,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12
8,40,32,18.66666667,14.22222222,8,44,87,43,72.66666667,19.11111111,87,15.9994,91.224,75.2246,41.07426667,33.43315556,15.9994,54.8,2128,2073.2,745.8666667,921.4222222,54.8,4,16,12,12,5.333333333,16,2,5,3,3,1.333333333,2,66,175,109,102.3333333,48.44444444,66,1.33,3.44,2.11,2.736666667,0.937777778,3.44,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,9.105,23.195,14.09,13.80166667,6.262222222,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,72.66666667,80.88888889,12
8,50,42,22.4,17.28,8,8,87,79,69.8,24.72,87,15.9994,118.71,102.7106,50.86564,41.839488,15.9994,54.8,1050,995.2,343.896,346.9152,54.8,2,16,14,12.8,4.32,16,2,5,3,3.2,1.44,2,66,195,129,106.4,48.48,66,0.95,3.44,2.49,2.646,0.9528,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,0,0,0,0,0,2,14,12,6.8,2.88,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,54.23,45.125,22.966,16.6332,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,80.4,82.08,12
